Subject,Course Number,Course Name,Course Code,Workload %
"ANTHRCUL","519","Hist Ling","ANTHRCUL519","N/A"
"ANTHRCUL","526","Socio-Cultural Theory I","ANTHRCUL526","19"
"ANTHRCUL","527","Socio-Cultural Theory II","ANTHRCUL527","38"
"ANTHRCUL","539","Consumption and Materiality","ANTHRCUL539","N/A"
"ANTHRCUL","541","Environmental Anthropology","ANTHRCUL541","10"
"ANTHRCUL","542","Viscerality, Matter, and the Senses","ANTHRCUL542","N/A"
"ANTHRCUL","546","Int Ethnomus","ANTHRCUL546","N/A"
"ANTHRCUL","547","Energy Matters: Environment, Culture, Power, Oil and the State","ANTHRCUL547","N/A"
"ANTHRCUL","548","Theory and Practice in Medical Anthropology","ANTHRCUL548","N/A"
"ANTHRCUL","551","Critical Theories of Criminalization and Punishment","ANTHRCUL551","N/A"
"ANTHRCUL","553","Blurred Genres: Autobiography, Fiction & Ethnography","ANTHRCUL553","59"
"ANTHRCUL","554","Media Anthropology","ANTHRCUL554","N/A"
"ANTHRCUL","558","Issues-Sociocul Anth","ANTHRCUL558","13"
"ANTHRCUL","572","Introduction to Sociolinguistics","ANTHRCUL572","N/A"
"ANTHRCUL","576","Introduction to Linguistic Anthropology","ANTHRCUL576","30"
"ANTHRCUL","577","Lang Social Action","ANTHRCUL577","N/A"
"ANTHRCUL","578","Monographs in the Ethnography of Speaking","ANTHRCUL578","N/A"
"ANTHRCUL","579","Semiotic Anthro","ANTHRCUL579","12"
"ANTHRCUL","625","Anthropological Approaches to Property and Property Rights","ANTHRCUL625","N/A"
"ANTHRCUL","629","Qualitative Research Methods and Grantwriting","ANTHRCUL629","22"
"ANTHRCUL","632","Comparative Analysis of Kinship","ANTHRCUL632","N/A"
"ANTHRCUL","645","The Feminist Sex Wars: 1975-1986","ANTHRCUL645","N/A"
"ANTHRCUL","647","Sexological Theory","ANTHRCUL647","N/A"
"ANTHRCUL","648","Seminar in Anthropology and History I","ANTHRCUL648","N/A"
"ANTHRCUL","652","Ethnographic Writing","ANTHRCUL652","24"
"ANTHRCUL","654","Performance and Performativity","ANTHRCUL654","N/A"
"ANTHRCUL","658","Topics-Sociocul Anth","ANTHRCUL658","53"
"ANTHRCUL","671","Analytic Methods","ANTHRCUL671","N/A"
"ANTHRCUL","675","Topics Anthro Ling","ANTHRCUL675","N/A"
"ANTHRCUL","679","Sentiment/Affect/Structures of Feeling","ANTHRCUL679","N/A"
"ANTHRCUL","748","Seminar in Anthropology and History II","ANTHRCUL748","N/A"
"ANTHRCUL","750","Current Developments in Anthropological Theory","ANTHRCUL750","N/A"
"ANTHRCUL","759","Sociocultural Workshop","ANTHRCUL759","N/A"
"ANTHRCUL","770","First Year Graduate Proseminar in Anthropology","ANTHRCUL770","2"
"ANTHRCUL","777","Ling Anth Lab","ANTHRCUL777","N/A"
"ANTHRCUL","797","Sociocultural Laboratory","ANTHRCUL797","N/A"
"ANTHRCUL","830","Anthropology and History Workshop/Reading Group","ANTHRCUL830","N/A"
"ANTHRCUL","836","Anthropology and Social Work Seminar","ANTHRCUL836","N/A"
"ANTHRCUL","956","Responsible Conduct of Anthropological Research","ANTHRCUL956","N/A"
"ANTHRCUL","957","Research Practicum","ANTHRCUL957","N/A"
"ANTHRCUL","958","Anthropological Res","ANTHRCUL958","N/A"
"ANTHRCUL","959","Survey Literature","ANTHRCUL959","N/A"
"ANTHRCUL","990","Diss-Precand","ANTHRCUL990","N/A"
"ANTHRCUL","993","G S I Training","ANTHRCUL993","N/A"
"ANTHRCUL","995","Diss-Cand","ANTHRCUL995","N/A"
"APPPHYS","514","Appl Phys Seminar","APPPHYS514","N/A"
"APPPHYS","524","Organic Electronic Devices and Applications","APPPHYS524","N/A"
"APPPHYS","530","Electromagnetic Theory I","APPPHYS530","77"
"APPPHYS","537","Classical Optics","APPPHYS537","27"
"APPPHYS","540","Applied Quantum Mechanics","APPPHYS540","50"
"APPPHYS","541","Applied Quantum Mechanics II","APPPHYS541","N/A"
"APPPHYS","546","Ultrafast Optics","APPPHYS546","N/A"
"APPPHYS","550","Optical Waves in Crystals","APPPHYS550","N/A"
"APPPHYS","551","Lasers","APPPHYS551","N/A"
"APPPHYS","552","Fiber Optics:  Internet to Biomedical Applications","APPPHYS552","N/A"
"APPPHYS","576","Stat Mechanics","APPPHYS576","5"
"APPPHYS","601","Advanced Condensed Matter","APPPHYS601","N/A"
"APPPHYS","611","Nonlinear Optics","APPPHYS611","N/A"
"APPPHYS","619","Solid State","APPPHYS619","N/A"
"APPPHYS","639","Heat Transfer Physics","APPPHYS639","23"
"APPPHYS","672","Plas-Phys II","APPPHYS672","47"
"APPPHYS","674","Laser-Plasm Int","APPPHYS674","N/A"
"APPPHYS","715","Ind Research","APPPHYS715","N/A"
"APPPHYS","990","Diss-Precand","APPPHYS990","N/A"
"APPPHYS","995","Diss-Cand","APPPHYS995","N/A"
"ARABAM","103","First Year Seminar in Arab American Studies","ARABAM103","N/A"
"ARABAM","204","Themes in Arab American Studies","ARABAM204","18"
"ARABAM","215","Introduction to Arab-American Studies","ARABAM215","4"
"ARABAM","216","Introduction to American Muslims","ARABAM216","34"
"ARABAM","235","From Harems to Terrorists:  Representing the Middle East in Hollywood Cinema","ARABAM235","N/A"
"ARABAM","248","Arab America: Art, Cultural Politics, and Activism","ARABAM248","N/A"
"ARABAM","311","Arab American Studies and the Humanities","ARABAM311","10"
"ARABAM","330","Camels, Kabobs, and Kahlil Gibran: Arab American Cultural Studies","ARABAM330","7"
"ARABAM","384","Islamophobia","ARABAM384","47"
"ARABAM","389","Reading Course in Arab and Muslim American Studies","ARABAM389","N/A"
"ARABAM","390","Internship in Arab and Muslim American Studies","ARABAM390","N/A"
"ARABAM","405","Topics in Arab American Studies","ARABAM405","N/A"
"ARABAM","498","Seminar in Arab Amer","ARABAM498","N/A"
"ARABAM","601","Topics in Arab American Studies","ARABAM601","N/A"
"ARABIC","101","Elementary Arabic I","ARABIC101","60"
"ARABIC","102","Elementary Arabic II","ARABIC102","60"
"ARABIC","103","Intensive Elementary Arabic I and II","ARABIC103","N/A"
"ARABIC","121","Qur'anic & Classical Arabic I","ARABIC121","N/A"
"ARABIC","122","Classical Arabic II","ARABIC122","N/A"
"ARABIC","201","Intermediate Arabic I","ARABIC201","75"
"ARABIC","202","Intermediate Arabic II","ARABIC202","74"
"ARABIC","203","Intensive Intermediate Arabic I and II","ARABIC203","48"
"ARABIC","221","Qur'anic and Classical Arabic III","ARABIC221","N/A"
"ARABIC","222","Classical Arabic IV","ARABIC222","N/A"
"ARABIC","401","Advanced Arabic I","ARABIC401","47"
"ARABIC","402","Advanced Arabic II","ARABIC402","51"
"ARABIC","422","Medical Arabic: Communication Skills for Healthcare Professionals","ARABIC422","N/A"
"ARABIC","425","Levantine Arabic I","ARABIC425","12"
"ARABIC","426","Levantine Arabic II","ARABIC426","N/A"
"ARABIC","499","Independent Study in Arabic","ARABIC499","N/A"
"ARABIC","501","Advanced Arabic Conversation and Composition","ARABIC501","57"
"ARABIC","503","Classical Arabic Grammar","ARABIC503","N/A"
"ARABIC","504","Advanced Arabic Media I","ARABIC504","N/A"
"ARABIC","506","Arabic Phonology and Morphophonology","ARABIC506","N/A"
"ARABIC","507","Arabic Syntax and Semantics","ARABIC507","N/A"
"ARABIC","508","Arabic Historical Linguistics and Dialectology","ARABIC508","N/A"
"ARABIC","509","Arabic Second Language Acquisition","ARABIC509","N/A"
"ARABIC","510","Topics in Arabic Language","ARABIC510","N/A"
"ARABIC","511","Contemporary Arab Cinema","ARABIC511","N/A"
"ARABIC","513","Arabic-English Translation: Theory and Practice","ARABIC513","N/A"
"ARABIC","521","Qur'anic and Classical Arabic I","ARABIC521","N/A"
"ARABIC","522","Classical Arabic II","ARABIC522","N/A"
"ARABIC","523","Qur'anic and Classical Arabic III","ARABIC523","N/A"
"ARABIC","530","Arabic Poetry and Discourses of Empire","ARABIC530","N/A"
"ARABIC","551","Elementary Arabic I","ARABIC551","70"
"ARABIC","552","Elementary Arabic II","ARABIC552","N/A"
"ARABIC","606","Arabic Phonology and Morphology","ARABIC606","N/A"
"ARABIC","607","Arabic Syntax and Semantics","ARABIC607","N/A"
"ARABIC","608","Arabic Historical Linguistics and Dialectology","ARABIC608","N/A"
"ARABIC","609","Arabic Second Language Acquisition","ARABIC609","N/A"
"ARABIC","612","Arab Teaching Method","ARABIC612","N/A"
"ARABIC","613","Arabic Curriculum Development","ARABIC613","N/A"
"ARABIC","651","Intermediate Arabic I","ARABIC651","N/A"
"ARABIC","652","Intermediate Arabic II","ARABIC652","N/A"
"ARCH","201","Basic Drawing","ARCH201","58"
"ARCH","202","Graphic Commun","ARCH202","73"
"ARCH","208","Design Foundations","ARCH208","29"
"ARCH","209","Special Topics in Architecture","ARCH209","11"
"ARCH","211","Digital Drawing","ARCH211","28"
"ARCH","212","Understand Arch","ARCH212","N/A"
"ARCH","215","Architecture in Capitalism: Corporations and the Built Environment from McDonald's to the Medici","ARCH215","14"
"ARCH","216","Contested Spaces: Art, Architecture, Politics","ARCH216","12"
"ARCH","218","Visual Studies","ARCH218","75"
"ARCH","251","Seeing","ARCH251","62"
"ARCH","252","Measuring","ARCH252","71"
"ARCH","253","Scale","ARCH253","72"
"ARCH","254","Projection","ARCH254","66"
"ARCH","255","Imaging","ARCH255","24"
"ARCH","256","Immersion","ARCH256","N/A"
"ARCH","257","Assembly","ARCH257","64"
"ARCH","258","Translation","ARCH258","89"
"ARCH","259","Orientation","ARCH259","16"
"ARCH","300","Tutorial Stdys Arch","ARCH300","N/A"
"ARCH","301","Tut Stdies Arch Grp","ARCH301","N/A"
"ARCH","302","Summer Intensive Transfer Studio","ARCH302","N/A"
"ARCH","312","Arch Design I","ARCH312","81"
"ARCH","313","History Arch I","ARCH313","10"
"ARCH","314","Structures I","ARCH314","11"
"ARCH","316","Theories and Methods I","ARCH316","29"
"ARCH","317","Construction","ARCH317","15"
"ARCH","322","Arch Desn II","ARCH322","70"
"ARCH","323","History Arch II","ARCH323","8"
"ARCH","324","Structures II","ARCH324","9"
"ARCH","326","Theories and Methods II","ARCH326","7"
"ARCH","333","Fabrication/Representation","ARCH333","N/A"
"ARCH","357","Architecture, Sustainability and the City: Ideas, Forces and People Shaping the Built Environment","ARCH357","1"
"ARCH","400","Tutorl Stds in Arch","ARCH400","N/A"
"ARCH","402","Arch Design","ARCH402","56"
"ARCH","409","Special Topics in Architecture","ARCH409","19"
"ARCH","411","Becoming Digital","ARCH411","11"
"ARCH","412","Arch Design I","ARCH412","47"
"ARCH","413","History","ARCH413","26"
"ARCH","416","Design Fundamentals","ARCH416","16"
"ARCH","417","Construction","ARCH417","12"
"ARCH","421","Geometric Modeling","ARCH421","21"
"ARCH","422","Arch Design II","ARCH422","55"
"ARCH","423","Introduction to Urban and Environmental Planning","ARCH423","6"
"ARCH","425","Environmental Systems","ARCH425","1"
"ARCH","432","Arch Des III","ARCH432","44"
"ARCH","442","Arch Des IV","ARCH442","48"
"ARCH","466","Dimensions","ARCH466","18"
"ARCH","490","Architecture Spring Break Externship Experience","ARCH490","N/A"
"ARCH","492","Architectural Design Abroad","ARCH492","N/A"
"ARCH","500","Spec Topc Repsentn","ARCH500","N/A"
"ARCH","502","Spec Topc Desgn Prac","ARCH502","N/A"
"ARCH","503","Spec Topc Arch Hist","ARCH503","N/A"
"ARCH","504","Special Topics in Structures","ARCH504","N/A"
"ARCH","505","Spec Topics Env Sys","ARCH505","2"
"ARCH","506","Special Topics in Theories and Methods","ARCH506","16"
"ARCH","507","Special Topics in Construction","ARCH507","25"
"ARCH","509","Experimental Course","ARCH509","19"
"ARCH","515","Sustainable Systems","ARCH515","19"
"ARCH","516","Architectural Representation","ARCH516","33"
"ARCH","517","Arch Pln DV","ARCH517","N/A"
"ARCH","518","Introduction to Housing","ARCH518","N/A"
"ARCH","523","Hist Urban Form","ARCH523","1"
"ARCH","527","Integrative Systems","ARCH527","56"
"ARCH","528","Integrative Systems II","ARCH528","29"
"ARCH","531","District and Network","ARCH531","N/A"
"ARCH","533","Possible Worlds","ARCH533","N/A"
"ARCH","535","Case Stds Env Tech","ARCH535","5"
"ARCH","537","Fabrication","ARCH537","33"
"ARCH","544","Wood Structures","ARCH544","3"
"ARCH","545","Adv Lighting Des","ARCH545","12"
"ARCH","546","Outlooks:  Discussions in Contemporary Criticism","ARCH546","N/A"
"ARCH","551","Revealing Data","ARCH551","N/A"
"ARCH","552","Arch Design V","ARCH552","44"
"ARCH","553","American Arch","ARCH553","N/A"
"ARCH","555","Bld Sy&Ener Consvtn","ARCH555","8"
"ARCH","556","Game On! Participatory Processes","ARCH556","N/A"
"ARCH","557","Augmented Tectonics","ARCH557","N/A"
"ARCH","562","Arch Design VI","ARCH562","51"
"ARCH","565","Res Environ Tech","ARCH565","17"
"ARCH","571","Advanced Digital Fabrication","ARCH571","N/A"
"ARCH","572","Arch Theory&Crit","ARCH572","31"
"ARCH","575","Building Ecology","ARCH575","N/A"
"ARCH","581","Advanced Robotics","ARCH581","N/A"
"ARCH","582","Alternative Practices","ARCH582","N/A"
"ARCH","583","Professnl Pract","ARCH583","35"
"ARCH","585","Adv Building Tech","ARCH585","0"
"ARCH","586","Design Activism and Social Justice","ARCH586","N/A"
"ARCH","591","Generative Design Computing","ARCH591","N/A"
"ARCH","593","Tutrl Std Arch Hist","ARCH593","N/A"
"ARCH","595","Materials Selection for Sustainable Design","ARCH595","6"
"ARCH","597","Detailing","ARCH597","N/A"
"ARCH","600","Tutor Studies Arch","ARCH600","0"
"ARCH","601","Tut Stdies Arch Grp","ARCH601","N/A"
"ARCH","602","Independent Study","ARCH602","N/A"
"ARCH","603","Sem Arch History","ARCH603","22"
"ARCH","609","Topics in Disability Studies","ARCH609","23"
"ARCH","633","Architecture in Global Socialism","ARCH633","N/A"
"ARCH","660","Thesis Research and Development","ARCH660","25"
"ARCH","662","Thesis Studio","ARCH662","42"
"ARCH","672","Arch Design VII","ARCH672","54"
"ARCH","690","Architectural Curricular Practical Experience","ARCH690","N/A"
"ARCH","692","Architectural Desgn","ARCH692","N/A"
"ARCH","700","MS Practicum","ARCH700","33"
"ARCH","701","Theories in Digital Technologies","ARCH701","16"
"ARCH","702","Robotic Engagement","ARCH702","8"
"ARCH","703","Virtual Engagement","ARCH703","32"
"ARCH","707","Material Engagement","ARCH707","32"
"ARCH","708","Systems Engagement","ARCH708","46"
"ARCH","709","Special Topics - DMT","ARCH709","24"
"ARCH","710","Tutorial Studies","ARCH710","N/A"
"ARCH","714","MS Proseminar","ARCH714","0"
"ARCH","719","MS Supervised Resear","ARCH719","N/A"
"ARCH","739","MS Capstone","ARCH739","36"
"ARCH","741","MS_Design Research Thesis Studio","ARCH741","N/A"
"ARCH","801","Doctoral Colloquium:  Ethics and Doctoral Research","ARCH801","9"
"ARCH","810","Tutorial Studies","ARCH810","N/A"
"ARCH","812","Theory Arch Res","ARCH812","N/A"
"ARCH","813","Research and Methods in Architecture","ARCH813","N/A"
"ARCH","819","Supervised Research","ARCH819","N/A"
"ARCH","823","Area Seminar:  Architectural History and Theory","ARCH823","21"
"ARCH","824","Area Seminar:  Design Studies","ARCH824","13"
"ARCH","825","Area Seminar:  Building Technology","ARCH825","36"
"ARCH","839","Research Practicum","ARCH839","N/A"
"ARCH","990","Diss-Precand","ARCH990","N/A"
"ARCH","993","Teaching Methods for GSI","ARCH993","N/A"
"ARCH","995","Diss-Cand","ARCH995","N/A"
"ARCHAM","104","Ancient Cities","ARCHAM104","7"
"ARCHAM","221","Temples, Towns and Tombs: Introduction to Greek Art and Archaeology","ARCHAM221","14"
"ARCHAM","222","Introduction to Roman Archaeology","ARCHAM222","13"
"ARCHAM","228","Visual Cultures of Ancient Rome","ARCHAM228","9"
"ARCHAM","250","Topics in Archaeology of the Ancient Mediterranean","ARCHAM250","26"
"ARCHAM","327","Jews in the Roman Mediterranean: Archaeology, Religion, and Culture","ARCHAM327","N/A"
"ARCHAM","333","Digging Up the Past: Introduction to Archaeological Methods","ARCHAM333","17"
"ARCHAM","350","Topics in Archaeology of the Ancient Mediterranean","ARCHAM350","N/A"
"ARCHAM","354","Ancient Jerusalem: Archaeology, Religion, and Culture","ARCHAM354","47"
"ARCHAM","365","The Age of Alexander the Great","ARCHAM365","N/A"
"ARCHAM","375","Engaging Antiquity: Heritage, Museums, Media, Tourism, and Communities","ARCHAM375","N/A"
"ARCHAM","382","Food in the Ancient World: Subsistence and Symbol","ARCHAM382","30"
"ARCHAM","383","Death in the Ancient World","ARCHAM383","6"
"ARCHAM","387","Archaeology of Ancient Housing","ARCHAM387","N/A"
"ARCHAM","389","Pompeii","ARCHAM389","11"
"ARCHAM","420","Greece before History: The Art and Archaeology of Greek Lands ca 3500 to 700 BCE","ARCHAM420","N/A"
"ARCHAM","424","Archaeology of the Roman Provinces","ARCHAM424","N/A"
"ARCHAM","425","Hellenistic and Republican Roman Architecture","ARCHAM425","N/A"
"ARCHAM","427","Roman Sculpture: Image and Identity","ARCHAM427","N/A"
"ARCHAM","435","The Art and Archaeology of Asia Minor","ARCHAM435","N/A"
"ARCHAM","440","Cities and Sanctuaries of Classical Greece","ARCHAM440","N/A"
"ARCHAM","470","Upper-Level Topics in Archaeology of the Ancient Mediterranean","ARCHAM470","44"
"ARCHAM","482","Ceramic Analysis","ARCHAM482","N/A"
"ARCHAM","495","Senior Honors Research","ARCHAM495","N/A"
"ARCHAM","496","Practicum in Museum Studies","ARCHAM496","N/A"
"ARCHAM","497","Practicum in Field Archaeology","ARCHAM497","N/A"
"ARCHAM","499","Supervised Reading","ARCHAM499","N/A"
"ARCHAM","521","Review of Greek Archaeology","ARCHAM521","N/A"
"ARCHAM","522","Review of Roman Archaeology","ARCHAM522","N/A"
"ARCHAM","550","Topics in ARCHAM","ARCHAM550","N/A"
"ARCHAM","599","Supervised Study","ARCHAM599","N/A"
"ARCHAM","600","Proseminar ARCHAM","ARCHAM600","N/A"
"ARCHAM","606","Latin Inscriptions","ARCHAM606","N/A"
"ARCHAM","626","Roman Sculpture: Image and Identity","ARCHAM626","N/A"
"ARCHAM","632","Grk Numismatics","ARCHAM632","N/A"
"ARCHAM","633","Roman Numismatics","ARCHAM633","N/A"
"ARCHAM","810","Prehistoric Craft Production","ARCHAM810","N/A"
"ARCHAM","832","Island Archaeology in the Mediterranean","ARCHAM832","N/A"
"ARCHAM","842","Topograph Athens","ARCHAM842","N/A"
"ARCHAM","850","Topics in Archaeology of the Ancient Mediterranean","ARCHAM850","N/A"
"ARCHAM","880","Dissertation Writing Workshop for Ancient Medieval and Related Fields","ARCHAM880","N/A"
"ARCHAM","990","Diss-Precand","ARCHAM990","N/A"
"ARCHAM","995","Diss-Cand","ARCHAM995","N/A"
"ARMENIAN","101","Western Armenian I","ARMENIAN101","4"
"ARMENIAN","102","Western Armenian II","ARMENIAN102","N/A"
"ARMENIAN","201","Intermediate Western Armenian I","ARMENIAN201","N/A"
"ARMENIAN","202","Intermediate Western Armenian II","ARMENIAN202","N/A"
"ARMENIAN","389","From Natives to Foreigners: Armenians in Turkey and the Diaspora","ARMENIAN389","17"
"ARMENIAN","400","Seeds of Peace: Cross-Cultural Talk in the Middle East","ARMENIAN400","7"
"ARMENIAN","401","Introduction to Classical Armenian","ARMENIAN401","N/A"
"ARMENIAN","410","Topics in Armenian Language","ARMENIAN410","N/A"
"ARMENIAN","499","Independent Study in Armenian","ARMENIAN499","N/A"
"ARTDES","100","Drawing: Observation","ARTDES100","27"
"ARTDES","105","Drawing: Visualization","ARTDES105","16"
"ARTDES","115","Studio: 2D","ARTDES115","24"
"ARTDES","120","Studio: 3D","ARTDES120","33"
"ARTDES","125","Studio: 4D","ARTDES125","23"
"ARTDES","129","First Year Writing","ARTDES129","43"
"ARTDES","130","Creative Process Strategies","ARTDES130","28"
"ARTDES","150","Art and Design in Context","ARTDES150","20"
"ARTDES","151","Art and Design History","ARTDES151","26"
"ARTDES","160","Lecture Series I","ARTDES160","2"
"ARTDES","170","Fundamentals of Drawing for Non-majors","ARTDES170","N/A"
"ARTDES","172","Painting for Non-Majors","ARTDES172","16"
"ARTDES","173","Digital Photography for Non-Majors","ARTDES173","26"
"ARTDES","174","Watercolor for Non-Majors","ARTDES174","12"
"ARTDES","175","Life Drawing for Non-Majors","ARTDES175","3"
"ARTDES","176","Graphic Design for Non-Majors","ARTDES176","11"
"ARTDES","177","Jewelry/Metals for Non-Majors","ARTDES177","N/A"
"ARTDES","178","Animation for non-Majors","ARTDES178","N/A"
"ARTDES","180","Textile Design","ARTDES180","N/A"
"ARTDES","181","Clay for non-Majors","ARTDES181","34"
"ARTDES","190","Photoshop","ARTDES190","11"
"ARTDES","191","In Design","ARTDES191","N/A"
"ARTDES","192","Illustrator","ARTDES192","22"
"ARTDES","193","Web Design","ARTDES193","N/A"
"ARTDES","197","Sewing","ARTDES197","34"
"ARTDES","202","Introduction to Ceramics","ARTDES202","46"
"ARTDES","203","Social Spaces: The Role of Artists, Designers, and Citizens","ARTDES203","15"
"ARTDES","204","Design Drawing","ARTDES204","N/A"
"ARTDES","205","Intro to Painting","ARTDES205","33"
"ARTDES","206","Garment Design and Construction","ARTDES206","62"
"ARTDES","207","Textile Design: Pattern and Print","ARTDES207","N/A"
"ARTDES","208","Textiles Design: Fiber Structures","ARTDES208","N/A"
"ARTDES","210","Typography","ARTDES210","45"
"ARTDES","211","Sign and Symbol","ARTDES211","17"
"ARTDES","215","Fab: Wood & Metal","ARTDES215","N/A"
"ARTDES","216","Fabrication 2:  Mold-making and Multiples","ARTDES216","N/A"
"ARTDES","217","Fabrication 3:  Bits and Atoms","ARTDES217","27"
"ARTDES","220","Second Year Studio","ARTDES220","56"
"ARTDES","231","Book Arts: Methods and Materials","ARTDES231","N/A"
"ARTDES","235","Introduction Printmaking","ARTDES235","71"
"ARTDES","238","Intro to Artists' Books: Form and Content","ARTDES238","N/A"
"ARTDES","239","Creative Programming","ARTDES239","N/A"
"ARTDES","241","Product Design","ARTDES241","31"
"ARTDES","243","Introduction to Animation","ARTDES243","57"
"ARTDES","245","Building Web Interfaces","ARTDES245","N/A"
"ARTDES","248","Sonic Media","ARTDES248","N/A"
"ARTDES","252","Introduction to Metals / Jewelry","ARTDES252","N/A"
"ARTDES","255","Intro to Photo","ARTDES255","13"
"ARTDES","260","Intro to Sculpture","ARTDES260","23"
"ARTDES","265","Intro to Video","ARTDES265","32"
"ARTDES","269","Figure Drawing","ARTDES269","5"
"ARTDES","270","Visualize&Depicting","ARTDES270","43"
"ARTDES","275","Color","ARTDES275","5"
"ARTDES","300","Special Topics","ARTDES300","20"
"ARTDES","301","Ceramics Materials Research and Experimentation","ARTDES301","N/A"
"ARTDES","303","Mold Making and Ceramic Practice","ARTDES303","N/A"
"ARTDES","305","Busytown","ARTDES305","N/A"
"ARTDES","306","Jewelry/Metals: Color + Image","ARTDES306","N/A"
"ARTDES","307","Jewelry/Metals: Multiples + Mechanisms","ARTDES307","N/A"
"ARTDES","309","Figure Painting","ARTDES309","N/A"
"ARTDES","310","Engagement Studio","ARTDES310","N/A"
"ARTDES","311","Art Connections: In the Classroom","ARTDES311","49"
"ARTDES","312","Green Building - Engagement","ARTDES312","N/A"
"ARTDES","313","Interventions in Commerce","ARTDES313","N/A"
"ARTDES","314","Change by Design","ARTDES314","N/A"
"ARTDES","316","Design for Generative Justice","ARTDES316","N/A"
"ARTDES","317","Creative Campaign for Voting","ARTDES317","22"
"ARTDES","319","Environmental Murals Partnership","ARTDES319","N/A"
"ARTDES","320","Memory, Aging and Expressive Arts","ARTDES320","N/A"
"ARTDES","321","Experiments with Text","ARTDES321","4"
"ARTDES","322","Beautiful Objects","ARTDES322","N/A"
"ARTDES","323","Fiber Sculpture","ARTDES323","N/A"
"ARTDES","325","Pre-Cinematic Animation","ARTDES325","N/A"
"ARTDES","326","Digital Painting","ARTDES326","N/A"
"ARTDES","327","Digital Sculpture","ARTDES327","N/A"
"ARTDES","328","Experimental Animation","ARTDES328","N/A"
"ARTDES","329","Experimental Video: Modeling Space and Marking Time","ARTDES329","N/A"
"ARTDES","330","Doc Photography","ARTDES330","N/A"
"ARTDES","331","Book Arts","ARTDES331","N/A"
"ARTDES","332","Dressing Up and Down","ARTDES332","N/A"
"ARTDES","333","Information Design","ARTDES333","N/A"
"ARTDES","334","Video Diaries","ARTDES334","N/A"
"ARTDES","336","Comics/Graphic Narrative","ARTDES336","N/A"
"ARTDES","337","Live Action Film and Animation","ARTDES337","N/A"
"ARTDES","338","Moving Image","ARTDES338","N/A"
"ARTDES","339","Science Illustration","ARTDES339","N/A"
"ARTDES","340","Digital Image Making","ARTDES340","N/A"
"ARTDES","342","Discursive Design","ARTDES342","N/A"
"ARTDES","345","Interaction Design","ARTDES345","30"
"ARTDES","346","Experimental Surfaces in Clay","ARTDES346","N/A"
"ARTDES","347","Cinematic Projection","ARTDES347","48"
"ARTDES","348","Japanese Papermaking and Water Printing","ARTDES348","N/A"
"ARTDES","349","Visual Identity and Branding","ARTDES349","N/A"
"ARTDES","350","Independent Study","ARTDES350","33"
"ARTDES","351","Internship","ARTDES351","N/A"
"ARTDES","352","Florilegium: A Plant Compendium","ARTDES352","17"
"ARTDES","353","Florilegium: A Plant Compendium (UMBS)","ARTDES353","N/A"
"ARTDES","354","Storytelling for Visual Artists and Designers","ARTDES354","N/A"
"ARTDES","355","The Illustrated Book","ARTDES355","N/A"
"ARTDES","356","Digital Character Development: Imagining Identities","ARTDES356","N/A"
"ARTDES","357","Painting, Artifi Eye","ARTDES357","N/A"
"ARTDES","358","Publication Design","ARTDES358","32"
"ARTDES","359","Marking Memory","ARTDES359","15"
"ARTDES","360","Community Partnered Design-Build","ARTDES360","N/A"
"ARTDES","362","Mediated Spaces","ARTDES362","N/A"
"ARTDES","363","Podcast-topia","ARTDES363","N/A"
"ARTDES","364","Making Science Visible","ARTDES364","N/A"
"ARTDES","367","Textile Weaving: Analog to Digital","ARTDES367","N/A"
"ARTDES","369","Embodied Interfaces","ARTDES369","N/A"
"ARTDES","370","Litho Printing","ARTDES370","N/A"
"ARTDES","371","Poster Design","ARTDES371","10"
"ARTDES","372","Installation Art: Expansive Sculpture","ARTDES372","N/A"
"ARTDES","373","Visual Storytelling","ARTDES373","N/A"
"ARTDES","374","Sound and Story","ARTDES374","N/A"
"ARTDES","376","Exploring Color in Relief Printmaking","ARTDES376","N/A"
"ARTDES","377","Gender, Race, and Sexuality in Photography","ARTDES377","N/A"
"ARTDES","378","Artist Books: Exploration of Form and Content","ARTDES378","N/A"
"ARTDES","379","Sequential Images in Painting","ARTDES379","N/A"
"ARTDES","389","Writing Cultural Criticism","ARTDES389","N/A"
"ARTDES","391","Professional Practice","ARTDES391","5"
"ARTDES","394","H/T/C Seminar: Sexual Objects","ARTDES394","N/A"
"ARTDES","395","Identity Politics in Art and Design: Seminar","ARTDES395","N/A"
"ARTDES","398","Academic Seminar","ARTDES398","N/A"
"ARTDES","399","Writing in Art and Design","ARTDES399","18"
"ARTDES","400","Advanced Studios","ARTDES400","24"
"ARTDES","401","BA Senior Studio","ARTDES401","N/A"
"ARTDES","402","Senior Independent Studio","ARTDES402","14"
"ARTDES","403","Collaborative Projects: Experiments in Interdisciplinary Installation and Performance","ARTDES403","14"
"ARTDES","405","Unfashionable","ARTDES405","N/A"
"ARTDES","406","Writing about Creative Research Practices","ARTDES406","N/A"
"ARTDES","407","Ceramics and Ritual: The Object as Protagonist","ARTDES407","N/A"
"ARTDES","414","Where Do Paintings Come From?","ARTDES414","4"
"ARTDES","416","Integrated Product Development","ARTDES416","N/A"
"ARTDES","419","Experimental Fashion Design","ARTDES419","N/A"
"ARTDES","420","Sci-Fi Prototyping","ARTDES420","N/A"
